Felicidad,Tristeza,Miedo,Asco,Enfado,timeBeginMark,timeEndMark,Pitch,Amplitude,Longitud_Onda,Nombre
1.3813631284792791,0.3352320626145229,0.4532414155473816,0.058333047869382426,0.001611959849469713,123.5,128.0,0.749914072345877,0.033391095847698,0.007145833333333333,Maria_cadilla_nuevo.wav
1.675404852227075,0.2616645612870343,0.49912644756841473,0.11958120414055884,0.005081523398985155,124.3,129.0,0.24997135744862567,0.02032681094458715,0.007145833333333333,Maria_cadilla_nuevo.wav
1.1073547790874727,0.20388636528514326,0.37535569799365476,0.12645998212974519,0.014503382320981473,125.3,130.0,0.749914072345877,0.04165841467342345,0.007145833333333333,Maria_cadilla_nuevo.wav
1.2826620360574452,0.28157052188180387,0.4998046832042746,0.14094949478749186,0.018431931966915727,126.4,131.0,1.2498567872431283,0.05650381733578211,0.007145833333333333,Maria_cadilla_nuevo.wav
1.705825769866351,0.24650343344546854,0.5309244699892588,0.1736562189180404,0.027852709172293544,127.9,132.0,0.749914072345877,0.05134812375901462,0.007145833333333333,Maria_cadilla_nuevo.wav
1.4288294706202578,0.171894560335204,0.26851821067975834,0.24223982321564108,0.017758979607606307,128.4,133.0,0.749914072345877,0.04122333988306406,0.007145833333333333,Maria_cadilla_nuevo.wav
1.7956995074637234,0.25398583215428516,0.30719574111572,0.24185424495954067,0.008093356402241625,129.4,134.0,0.24997135744862567,0.05227869195287578,0.007145833333333333,Maria_cadilla_nuevo.wav
2.142075443873182,0.18760221876436844,0.22586063598282635,0.23540464538382366,0.00814164723851718,130.4,135.0,0.49994271489725134,0.05509172080695629,0.007145833333333333,Maria_cadilla_nuevo.wav
2.336448290050612,0.4097111778683029,0.1974382364860503,0.2657474981970154,0.005307408893713728,131.5,136.0,0.9998854297945027,0.04725326474139899,0.007145833333333333,Maria_cadilla_nuevo.wav
2.8786335826152936,0.4614243131072726,0.31892102044366766,0.28550894957152195,0.00757022644393146,132.3,137.0,0.749914072345877,0.030679283702295813,0.007145833333333333,Maria_cadilla_nuevo.wav
2.7635641364904586,0.3377404783386737,0.45100917166564614,0.17648930073482916,0.016436110716313124,133.4,138.0,0.24997135744862567,0.026505787019474644,0.007145833333333333,Maria_cadilla_nuevo.wav
2.1907825004018378,0.26074823873932473,0.2782737811212428,0.27034771686885506,0.011894529074197635,134.4,139.0,0.49994271489725134,0.06483596069751137,0.007145833333333333,Maria_cadilla_nuevo.wav
2.2743453221046366,0.2480052667669952,0.3068591862975154,0.29795790830394253,0.021011923847254366,135.3,140.0,0.49994271489725134,0.020193989423757792,0.007145833333333333,Maria_cadilla_nuevo.wav
1.8597613803576678,0.31828226323705167,0.5524387068580836,0.295241461135447,0.03919537225738168,136.4,141.0,0.49994271489725134,0.04994445096309048,0.007145833333333333,Maria_cadilla_nuevo.wav
1.272641386371106,0.23076347156893462,0.6216315666679293,0.27411118010059,0.034322741674259305,137.3,142.0,0.749914072345877,0.055516771574489324,0.007145833333333333,Maria_cadilla_nuevo.wav
2.115412889746949,0.2944517481373623,0.6372647258103825,0.5623069871217012,0.03977830719668418,138.4,143.0,0.24997135744862567,0.06845730331932136,0.007145833333333333,Maria_cadilla_nuevo.wav
1.826353934011422,0.4379958596546203,0.9321155976504087,0.2524593497510068,0.0273373931995593,139.4,144.0,0.49994271489725134,0.05947246814694105,0.007145833333333333,Maria_cadilla_nuevo.wav
2.6702919693198055,0.8196606838610023,0.8096783217333723,0.43200033181346953,0.017807930533308536,140.3,145.0,0.49994271489725134,0.05054387977220685,0.007145833333333333,Maria_cadilla_nuevo.wav
1.8421974993107142,0.7523914345074445,0.6827437738975277,0.1495931387762539,0.007489458075724542,141.4,146.0,0.24997135744862567,0.03232635727407504,0.007145833333333333,Maria_cadilla_nuevo.wav
1.9750820969929919,0.5758795101428404,0.4990991970116738,0.24832855607382953,0.009335340582765639,142.3,147.0,0.24997135744862567,0.0653059270212098,0.007145833333333333,Maria_cadilla_nuevo.wav
1.871736511675408,0.40852696949150413,0.4385593060287647,0.32328030630014837,0.019804128271061927,143.9,148.0,0.24997135744862567,0.031417139894414824,0.007145833333333333,Maria_cadilla_nuevo.wav
1.9821594501845539,0.38992675533518195,0.4755901290336624,0.44050904258619994,0.04159460845403373,144.5,149.0,0.749914072345877,0.043860793617031824,0.007145833333333333,Maria_cadilla_nuevo.wav
2.044000814203173,0.23493428598158062,0.22740281175356358,0.5428315954050049,0.02730119216721505,145.4,150.0,0.24997135744862567,0.06413809681386719,0.007145833333333333,Maria_cadilla_nuevo.wav
3.1415373063646257,0.18119803781155497,0.35931005579186603,0.980438090278767,0.03385713422903791,146.6,151.0,0.9998854297945027,0.043836198039785695,0.007145833333333333,Maria_cadilla_nuevo.wav
3.611190897412598,0.25435557460878044,0.5032074413902592,1.0753176379366778,0.03584304795367643,147.4,152.0,0.49994271489725134,0.04067528500546105,0.007145833333333333,Maria_cadilla_nuevo.wav
3.22331558202859,0.14078303863061592,0.5257141003094148,0.9035371969803236,0.03465303831035271,148.5,153.0,0.49994271489725134,0.044930897429236255,0.007145833333333333,Maria_cadilla_nuevo.wav
2.745709912618622,0.2266810013097711,0.5050935969629791,0.6437795959063806,0.01918721612310037,149.5,154.0,0.49994271489725134,0.06030454452742221,0.007145833333333333,Maria_cadilla_nuevo.wav
2.9590818791184574,0.4446859566960484,0.4598342016688548,0.5566872910130769,0.029473977454472333,150.1,155.0,0.24997135744862567,0.03866048295906949,0.007145833333333333,Maria_cadilla_nuevo.wav
1.8324780855327845,0.24806462577544153,0.4084806597675197,0.21138910856097937,0.019967244064901024,151.4,156.0,0.749914072345877,0.05903449935725322,0.007145833333333333,Maria_cadilla_nuevo.wav
1.5905173962237313,0.4043613506946713,0.42595263879047707,0.1829274295596406,0.02105402620509267,152.5,157.0,0.749914072345877,0.05323655360078032,0.007145833333333333,Maria_cadilla_nuevo.wav
1.6863492931297515,0.3004302902845666,0.31085733795771375,0.2168327773688361,0.018473000382073224,153.3,158.0,0.749914072345877,0.03962540406450443,0.007145833333333333,Maria_cadilla_nuevo.wav
1.4853316403459758,0.37909811071585864,0.38081421941751614,0.1729354722192511,0.00841185984609183,154.4,159.0,0.49994271489725134,0.039960972099438004,0.007145833333333333,Maria_cadilla_nuevo.wav
